,p2,p3,p2_strat,model,param1,param2,sse,aic,bic,fit_method
0,6,283,IA,rescorla-wagner,0.23930104707513453,,2049.368218699081,206.18742753550828,208.23047880334283,least_squares_100iters
0,6,283,IA,inverse motive,0.21081777588797132,0.037976880895301275,462.0,123.27327652508976,127.35937906075885,least_squares_100iters
0,6,283,IA,greed,,,5614.0,261.6281468779748,261.6281468779748,least_squares_100iters
0,6,283,IA,guilt-aversion,89.20175728868828,,1554.0,190.41556699630343,192.45861826413798,least_squares_100iters
0,6,283,IA,inequity-aversion,272.3885023227979,,562.0,132.44168317737103,134.4847344452056,least_squares_100iters
0,6,283,IA,moral phenotype,0.15011774477919326,0.06485387257275513,594.0,137.59819893710142,141.68430147277053,least_squares_100iters
0,83,284,GR,rescorla-wagner,0.40131668470062387,,117.0,42.98999201690275,45.033043284737296,least_squares_100iters
0,83,284,GR,inverse motive,0.15681070535569347,0.03728821114954864,184.0,70.79741591714281,74.88351845281191,least_squares_100iters
0,83,284,GR,greed,,,117.0,40.98999201690275,40.98999201690275,least_squares_100iters
0,83,284,GR,guilt-aversion,3.245491638990128,,117.0,42.98999201690275,45.033043284737296,least_squares_100iters
0,83,284,GR,inequity-aversion,82.9652936354408,,1614.0,192.57491611673458,194.61796738456914,least_squares_100iters
0,83,284,GR,moral phenotype,0.4805035755189404,0.0969590706336522,148.0,58.38717733798521,62.473279873654306,least_squares_100iters
0,92,285,MO,rescorla-wagner,0.3127405396872915,,1941.0418571449254,203.09194615053818,205.13499741837273,least_squares_100iters
0,92,285,MO,inverse motive,0.14785291492858899,0.029126233913477694,425.0,118.51516036212239,122.60126289779149,least_squares_100iters
0,92,285,MO,greed,,,3693.0,237.75515938002673,237.75515938002673,least_squares_100iters
0,92,285,MO,guilt-aversion,459.904060862687,,2192.0,210.0225476733013,212.06559894113585,least_squares_100iters
0,92,285,MO,inequity-aversion,163.27478422532127,,369.0,108.4614864437407,110.50453771157525,least_squares_100iters
0,92,285,MO,moral phenotype,0.20474737535003135,-0.03707813634125484,330.0,104.09435903768062,108.18046157334972,least_squares_100iters
0,97,286,IA,rescorla-wagner,0.18090311242195997,,2784.099480030017,223.65182368779347,225.69487495562802,least_squares_100iters
0,97,286,IA,inverse motive,0.29618944463375,0.048792467879626863,1060.0,170.60945639847907,174.69555893414818,least_squares_100iters
0,97,286,IA,greed,,,5098.0,256.1324820747861,256.1324820747861,least_squares_100iters
0,97,286,IA,guilt-aversion,237.0981953340068,,2337.0,213.67360780214554,215.7166590699801,least_squares_100iters
0,97,286,IA,inequity-aversion,355.19762805541365,,1156.0,173.55117753967306,175.59422880750762,least_squares_100iters
0,97,286,IA,moral phenotype,0.1702705685189046,0.08252879077146955,1157.0,175.60046418347022,179.68656671913934,least_squares_100iters
0,41,287,MO,rescorla-wagner,0.2150025723034836,,1172.9664165597912,174.38167715143973,176.4247284192743,least_squares_100iters
0,41,287,MO,inverse motive,0.13357719956449968,0.0010252119459201823,411.0,116.605890959716,120.6919934953851,least_squares_100iters
0,41,287,MO,greed,,,2962.0,225.18241743861205,225.18241743861205,least_squares_100iters
0,41,287,MO,guilt-aversion,100.12569045475095,,1086.0,169.99069826158185,172.0337495294164,least_squares_100iters
0,41,287,MO,inequity-aversion,123.47674862151715,,296.0,95.89656662990208,97.93961789773664,least_squares_100iters
0,41,287,MO,moral phenotype,0.26950623270311014,-0.056036320921611024,248.0,87.81151626483462,91.89761880050372,least_squares_100iters
0,91,288,GR,rescorla-wagner,0.11625451019652111,,337.0,103.29080476351525,105.33385603134981,least_squares_100iters
0,91,288,GR,inverse motive,0.11408427083993702,0.037335467609765326,183.0,70.48678844539164,74.57289098106074,least_squares_100iters
0,91,288,GR,greed,,,337.0,101.29080476351525,101.29080476351525,least_squares_100iters
0,91,288,GR,guilt-aversion,148.82262711538806,,5218.0,259.45863727814105,261.5016885459756,least_squares_100iters
0,91,288,GR,inequity-aversion,506.82092047785176,,6485.0,271.84916224821166,273.8922135160462,least_squares_100iters
0,91,288,GR,moral phenotype,0.4838158112413067,0.08020318351161132,335.0,104.95151804745942,109.03762058312851,least_squares_100iters
0,56,289,GA,rescorla-wagner,0.37912728059648076,,2416.832428063159,215.58822145524036,217.63127272307491,least_squares_100iters
0,56,289,GA,inverse motive,0.7658650124334333,0.02092429389287773,4.0,-147.4351436827356,-143.3490411470665,least_squares_100iters
0,56,289,GA,greed,,,8912.0,287.96985357695337,287.96985357695337,least_squares_100iters
0,56,289,GA,guilt-aversion,7488.897893001321,,4.0,-149.4351436827356,-147.39209241490104,least_squares_100iters
0,56,289,GA,inequity-aversion,273.78093875008113,,1474.0,187.4029768801397,189.44602814797426,least_squares_100iters
0,56,289,GA,moral phenotype,0.008973856994736684,-0.03844473287622801,4.0,-147.4351436827356,-143.3490411470665,least_squares_100iters
0,65,290,MO,rescorla-wagner,0.4233453038405419,,2569.544525794007,219.08066202074372,221.12371328857827,least_squares_100iters
0,65,290,MO,inverse motive,0.1877074714614221,0.030616414569036743,591.0,137.30959072557826,141.39569326124737,least_squares_100iters
0,65,290,MO,greed,,,4270.0,246.03011678812285,246.03011678812285,least_squares_100iters
0,65,290,MO,guilt-aversion,246.55882053480238,,2125.0,208.25312137086613,210.29617263870068,least_squares_100iters
0,65,290,MO,inequity-aversion,137.5214932192237,,689.0,144.05483018120918,146.09788144904374,least_squares_100iters
0,65,290,MO,moral phenotype,0.18651858637039614,0.022116362826862662,767.0,152.16782541136425,156.25392794703336,least_squares_100iters
0,92,291,MO,rescorla-wagner,0.4203360807600447,,2461.7698874898833,216.63832042497668,218.68137169281124,least_squares_100iters
0,92,291,MO,inverse motive,0.2713265227153976,0.005390990283854931,504.0,128.23292501349866,132.31902754916777,least_squares_100iters
0,92,291,MO,greed,,,4666.0,251.08535253056903,251.08535253056903,least_squares_100iters
0,92,291,MO,guilt-aversion,176.49510912236542,,1830.0,199.73413874605225,201.7771900138868,least_squares_100iters
0,92,291,MO,inequity-aversion,142.500899616107,,798.0,152.42626778806974,154.4693190559043,least_squares_100iters
0,92,291,MO,moral phenotype,0.2547999670059677,-0.0740609605451444,715.0,148.16618266698907,152.2522852026582,least_squares_100iters
0,83,292,GR,rescorla-wagner,0.36472236873071995,,65.0,9.486152117481957,11.529203385316507,least_squares_100iters
0,83,292,GR,inverse motive,0.4559365587099836,0.03388245278108274,208.0,77.78574827640577,81.87185081207487,least_squares_100iters
0,83,292,GR,greed,,,65.0,7.486152117481956,7.486152117481956,least_squares_100iters
0,83,292,GR,guilt-aversion,149.2378297335517,,5755.0,265.0420640393217,267.08511530715623,least_squares_100iters
0,83,292,GR,inequity-aversion,109.07055011307398,,2925.0,226.46591403439018,228.50896530222474,least_squares_100iters
0,83,292,GR,moral phenotype,0.49670926424732376,0.0956800398522189,65.0,11.486152117481957,15.572254653151056,least_squares_100iters
0,54,293,MO,rescorla-wagner,0.30295837338527815,,2348.3598118238274,213.95000516274672,215.99305643058128,least_squares_100iters
0,54,293,MO,inverse motive,0.4676309452885939,0.03744868189336428,1178.0,176.62575949348798,180.7118620291571,least_squares_100iters
0,54,293,MO,greed,,,4113.0,243.8948319225648,243.8948319225648,least_squares_100iters
0,54,293,MO,guilt-aversion,139.59246511151213,,2072.0,206.81344512605494,208.8564963938895,least_squares_100iters
0,54,293,MO,inequity-aversion,163.4592395567258,,1323.0,181.2425360879831,183.28558735581765,least_squares_100iters
0,54,293,MO,moral phenotype,0.28409654421739317,-0.09729054270428483,1090.0,172.20025732115243,176.28635985682155,least_squares_100iters
0,93,294,GA,rescorla-wagner,0.4563612504050116,,3619.4274684599463,238.60813239580085,240.6511836636354,least_squares_100iters
0,93,294,GA,inverse motive,0.608471487877069,0.09438576633104509,1005.0,167.57241850154168,171.6585210372108,least_squares_100iters
0,93,294,GA,greed,,,11160.0,300.7912781817429,300.7912781817429,least_squares_100iters
0,93,294,GA,guilt-aversion,7439.891005947857,,1228.0,176.99517792973467,179.03822919756922,least_squares_100iters
0,93,294,GA,inequity-aversion,1723.458711152427,,1155.0,173.5018482419166,175.54489950975116,least_squares_100iters
0,93,294,GA,moral phenotype,0.022281545529238556,0.09342311961230162,1157.0,175.60046418347022,179.68656671913934,least_squares_100iters
0,52,295,GR,rescorla-wagner,0.007783685285232177,,437.59149705780754,118.17936947707229,120.22242074490684,least_squares_100iters
0,52,295,GR,inverse motive,0.41930512682297333,0.0398299056330956,186.0,71.41363813508312,75.49974067075222,least_squares_100iters
0,52,295,GR,greed,,,438.0,116.23255562488808,116.23255562488808,least_squares_100iters
0,52,295,GR,guilt-aversion,121.29212139557866,,4420.0,249.99809131252002,252.04114258035457,least_squares_100iters
0,52,295,GR,inequity-aversion,211.99581369214516,,4833.0,255.0897700286004,257.13282129643494,least_squares_100iters
0,52,295,GR,moral phenotype,0.4739580056036738,0.08688769490709985,436.0,119.97168560432559,124.05778813999468,least_squares_100iters
0,47,296,IA,rescorla-wagner,0.2298311815096588,,1536.181028114673,189.75819925911713,191.8012505269517,least_squares_100iters
0,47,296,IA,inverse motive,0.07916152680532264,0.05827007127748071,645.0,142.29334579078966,146.37944832645877,least_squares_100iters
0,47,296,IA,greed,,,4462.0,248.53716310800186,248.53716310800186,least_squares_100iters
0,47,296,IA,guilt-aversion,113.74231492540576,,1295.0,180.02323825904801,182.06628952688257,least_squares_100iters
0,47,296,IA,inequity-aversion,178.16296469167713,,404.0,113.6267257772162,115.66977704505075,least_squares_100iters
0,47,296,IA,moral phenotype,0.15688521492232887,0.032088941931852855,464.0,123.51949721032719,127.60559974599629,least_squares_100iters
0,32,297,MO,rescorla-wagner,0.28611264624454275,,2672.634458729353,221.32281508861226,223.36586635644682,least_squares_100iters
0,32,297,MO,inverse motive,0.5294606331484254,0.14144556761124855,830.0,156.66734267849733,160.75344521416645,least_squares_100iters
0,32,297,MO,greed,,,5774.0,263.2299382661348,263.2299382661348,least_squares_100iters
0,32,297,MO,guilt-aversion,134.50844608013267,,1363.0,182.940353340133,184.98340460796754,least_squares_100iters
0,32,297,MO,inequity-aversion,330.0208032497476,,515.0,127.46359107126361,129.50664233909816,least_squares_100iters
0,32,297,MO,moral phenotype,0.10122106939426445,0.016312847691632118,655.0,143.17028616464,147.25638870030912,least_squares_100iters
0,6,298,IA,rescorla-wagner,0.2920283175071854,,3631.523585469963,238.79830863724385,240.8413599050784,least_squares_100iters
0,6,298,IA,inverse motive,0.14804452926205966,0.015979106880685857,687.0,145.88913239010455,149.97523492577366,least_squares_100iters
0,6,298,IA,greed,,,6813.0,272.6615840875297,272.6615840875297,least_squares_100iters
0,6,298,IA,guilt-aversion,114.31364244804065,,2015.0,205.2234227731353,207.26647404096985,least_squares_100iters
0,6,298,IA,inequity-aversion,259.0669712901339,,694.0,144.4669794823185,146.51003075015305,least_squares_100iters
0,6,298,IA,moral phenotype,0.11017728380416625,0.07041308984998451,726.0,149.03642857844403,153.12253111411314,least_squares_100iters
0,75,299,GA,rescorla-wagner,0.42709533039163794,,3491.6909723680833,236.56013851144075,238.6031897792753,least_squares_100iters
0,75,299,GA,inverse motive,0.07125078770110681,0.011675317360384244,409.0,116.32784162787033,120.41394416353943,least_squares_100iters
0,75,299,GA,greed,,,9974.0,294.38708594147647,294.38708594147647,least_squares_100iters
0,75,299,GA,guilt-aversion,557.4101286265909,,1578.0,191.28914731356235,193.3321985813969,least_squares_100iters
0,75,299,GA,inequity-aversion,9418.283219428584,,369.0,108.4614864437407,110.50453771157525,least_squares_100iters
0,75,299,GA,moral phenotype,0.023329269064069624,0.08367751742908303,381.0,112.28564211565259,116.37174465132169,least_squares_100iters
0,81,300,GA,rescorla-wagner,0.4362858755463342,,1836.8495707475677,199.94708775265082,201.99013902048537,least_squares_100iters
0,81,300,GA,inverse motive,0.7665541086366672,0.13683167603998597,853.0,158.22537194045634,162.31147447612545,least_squares_100iters
0,81,300,GA,greed,,,7042.0,274.54598521718555,274.54598521718555,least_squares_100iters
0,81,300,GA,guilt-aversion,222.9379379508878,,929.0,161.09027584581943,163.133327113654,least_squares_100iters
0,81,300,GA,inequity-aversion,311.1595934017686,,771.0,150.46431502654042,152.50736629437498,least_squares_100iters
0,81,300,GA,moral phenotype,0.14806519520295186,-0.08619289988061568,693.0,146.3847876872551,150.47089022292423,least_squares_100iters
0,100,301,GA,rescorla-wagner,0.3175282500755795,,3383.2241252090266,234.7613895034297,236.80444077126427,least_squares_100iters
0,100,301,GA,inverse motive,0.7783575979910043,0.043699873466995665,703.0,147.20142056663855,151.28752310230766,least_squares_100iters
0,100,301,GA,greed,,,9230.0,289.9682944007538,289.9682944007538,least_squares_100iters
0,100,301,GA,guilt-aversion,1590.3681103847555,,1140.0,172.75673959257747,174.79979086041203,least_squares_100iters
0,100,301,GA,inequity-aversion,1161.5505577346507,,664.0,141.94816025358736,143.99121152142192,least_squares_100iters
0,100,301,GA,moral phenotype,0.024499357716328052,0.09210201229112872,692.0,146.3024772036378,150.38857973930692,least_squares_100iters
0,6,302,IA,rescorla-wagner,0.3008693477783588,,3538.1760440649896,237.31397573210018,239.35702699993473,least_squares_100iters
0,6,302,IA,inverse motive,0.4533703780829994,0.021026601802161492,815.0,155.62780018815982,159.71390272382894,least_squares_100iters
0,6,302,IA,greed,,,5952.0,264.9605845946675,264.9605845946675,least_squares_100iters
0,6,302,IA,guilt-aversion,131.60469480057446,,2088.0,207.2519088265748,209.29496009440936,least_squares_100iters
0,6,302,IA,inequity-aversion,203.4028018061529,,1278.0,179.27002092486703,181.31307219270158,least_squares_100iters
0,6,302,IA,moral phenotype,0.14122776735964465,0.08675363240405484,1375.0,185.43999130916893,189.52609384483804,least_squares_100iters
0,41,303,MO,rescorla-wagner,0.3583333726420627,,2213.440385228498,210.57736694224238,212.62041821007693,least_squares_100iters
0,41,303,MO,inverse motive,0.38832680656235186,0.023928509966737233,382.0,112.43505242400542,116.52115495967452,least_squares_100iters
0,41,303,MO,greed,,,4300.0,246.4291849292849,246.4291849292849,least_squares_100iters
0,41,303,MO,guilt-aversion,112.077881089101,,1337.0,181.8425416282414,183.88559289607596,least_squares_100iters
0,41,303,MO,inequity-aversion,268.1123826241416,,478.0,123.21388948544363,125.25694075327819,least_squares_100iters
0,41,303,MO,moral phenotype,0.12309045610173774,-0.0072575433525035316,406.0,115.90820783072941,119.99431036639851,least_squares_100iters
0,56,304,GA,rescorla-wagner,0.36928485364270763,,2626.188883673985,220.3235496253565,222.36660089319105,least_squares_100iters
0,56,304,GA,inverse motive,0.5826299063521828,0.034257381816688304,73.0,18.102265878888936,22.188368414558035,least_squares_100iters
0,56,304,GA,greed,,,9017.0,288.63749465292534,288.63749465292534,least_squares_100iters
0,56,304,GA,guilt-aversion,2568.214214568477,,89.0,27.39835080816261,29.44140207599716,least_squares_100iters
0,56,304,GA,inequity-aversion,438.9761541072257,,1457.0,186.74176168655734,188.7848129543919,least_squares_100iters
0,56,304,GA,moral phenotype,0.0007155525178939026,-0.06231319843863091,89.0,29.39835080816261,33.48445334383171,least_squares_100iters
0,62,305,GR,rescorla-wagner,0.001205545816931,,188.9798837264359,70.31959045628362,72.36264172411818,least_squares_100iters
0,62,305,GR,inverse motive,0.19815221483417364,0.01803128620534111,276.0,93.90892707930819,97.99502961497728,least_squares_100iters
0,62,305,GR,greed,,,189.0,68.32565759183026,68.32565759183026,least_squares_100iters
0,62,305,GR,guilt-aversion,79.18925912748342,,3096.0,229.70445311187885,231.7475043797134,least_squares_100iters
